tipo,iter,tiempo_ms,gflops,gbps_estimado
iteracion,0,473.829376,580.120019,2320.515485
iteracion,1,473.752563,580.214078,2320.891727
iteracion,2,474.102142,579.786258,2319.180419
iteracion,3,473.758484,580.206828,2320.862723
iteracion,4,473.251343,580.828583,2323.349784
iteracion,5,472.438171,581.828319,2327.348787
iteracion,6,474.289337,579.557425,2318.265073
iteracion,7,473.730011,580.241700,2321.002215
iteracion,8,474.246368,579.609935,2318.475118
iteracion,9,476.076385,577.381940,2309.563000
iteracion,10,477.437225,575.736227,2302.980050
iteracion,11,473.699738,580.278782,2321.150547
iteracion,12,474.200684,579.665775,2318.698482
iteracion,13,473.028839,581.101794,2324.442643
iteracion,14,475.868500,577.634172,2310.571945
iteracion,15,474.148468,579.729611,2318.953828
iteracion,16,474.523499,579.271433,2317.121088
iteracion,17,474.288239,579.558767,2318.270443
iteracion,18,474.551514,579.237236,2316.984296
iteracion,19,474.230835,579.628921,2318.551060
iteracion,20,474.628052,579.143828,2316.610662
iteracion,21,474.203369,579.662493,2318.685350
iteracion,22,473.391022,580.657204,2322.664255
iteracion,23,475.067322,578.608324,2314.468612
iteracion,24,474.641907,579.126923,2316.543039
iteracion,25,474.476044,579.329369,2317.352835
iteracion,26,474.160339,579.715097,2318.895769
iteracion,27,473.888367,580.047805,2320.226624
iteracion,28,474.160126,579.715358,2318.896814
iteracion,29,474.543732,579.246734,2317.022292
iteracion,30,473.888306,580.047880,2320.226922
iteracion,31,473.553345,580.458168,2321.868100
iteracion,32,474.261230,579.591772,2318.402463
iteracion,33,474.691803,579.066049,2316.299540
iteracion,34,474.418915,579.399131,2317.631888
iteracion,35,474.984436,578.709293,2314.872492
iteracion,36,474.440430,579.372856,2317.526788
iteracion,37,474.600769,579.177121,2316.743833
iteracion,38,474.319305,579.520808,2318.118602
iteracion,39,473.526093,580.491574,2322.001728
iteracion,40,472.919281,581.236414,2324.981131
iteracion,41,474.653137,579.113221,2316.488229
iteracion,42,474.219971,579.642200,2318.604177
iteracion,43,474.556793,579.230791,2316.958519
iteracion,44,474.290070,579.556530,2318.261493
iteracion,45,474.648254,579.119178,2316.512059
iteracion,46,474.228424,579.631867,2318.562847
iteracion,47,474.621155,579.152244,2316.644325
iteracion,48,472.969513,581.174683,2324.734206
iteracion,49,474.675598,579.085818,2316.378616
iteracion,50,474.320038,579.519913,2318.115022
iteracion,51,474.679047,579.081611,2316.361788
iteracion,52,474.329895,579.507870,2318.066849
iteracion,53,474.650299,579.116683,2316.502080
iteracion,54,474.324951,579.513910,2318.091010
iteracion,55,474.316193,579.524611,2318.133815
iteracion,56,473.862854,580.079035,2320.351544
iteracion,57,473.781372,580.178798,2320.750603
iteracion,58,474.758087,578.985202,2315.976146
iteracion,59,474.292511,579.553547,2318.249560
iteracion,60,474.607910,579.168406,2316.708975
iteracion,61,474.195923,579.671595,2318.721760
iteracion,62,474.582397,579.199541,2316.833517
iteracion,63,474.337189,579.498959,2318.031205
iteracion,64,474.588135,579.192539,2316.805509
iteracion,65,472.940552,581.210272,2324.876564
iteracion,66,473.331085,580.730731,2322.958368
iteracion,67,474.230682,579.629107,2318.551806
iteracion,68,475.430878,578.165870,2312.698768
iteracion,69,474.153687,579.723231,2318.928306
iteracion,70,474.766541,578.974893,2315.934909
iteracion,71,474.220245,579.641864,2318.602834
iteracion,72,474.633209,579.137535,2316.585489
iteracion,73,474.748047,578.997447,2316.025126
iteracion,74,473.388153,580.660722,2322.678330
iteracion,75,474.586090,579.195035,2316.815490
iteracion,76,474.637146,579.132732,2316.566274
iteracion,77,474.232178,579.627279,2318.544495
iteracion,78,475.780212,577.741360,2311.000702
iteracion,79,474.279694,579.569209,2318.312211
iteracion,80,474.716644,579.035747,2316.178331
iteracion,81,474.286499,579.560893,2318.278946
iteracion,82,474.564972,579.220809,2316.918589
iteracion,83,472.934723,581.217436,2324.905218
iteracion,84,474.545532,579.244537,2317.013501
iteracion,85,474.401611,579.420264,2317.716422
iteracion,86,474.170410,579.702784,2318.846519
iteracion,87,474.608704,579.167438,2316.705102
iteracion,88,474.143097,579.736178,2318.980097
iteracion,89,474.657257,579.108194,2316.468122
iteracion,90,474.251648,579.603483,2318.449308
iteracion,91,473.235535,580.847985,2323.427394
iteracion,92,473.085419,581.032296,2324.164647
iteracion,93,474.599426,579.178759,2316.750388
iteracion,94,475.008392,578.680106,2314.755745
iteracion,95,474.731293,579.017881,2316.106863
iteracion,96,474.894989,578.818293,2315.308501
iteracion,97,474.665466,579.098179,2316.428059
iteracion,98,474.477051,579.328139,2317.347916
iteracion,99,474.723633,579.027223,2316.144234
iteracion,100,472.946259,581.203259,2324.848511
iteracion,101,474.622742,579.150308,2316.636580
iteracion,102,474.275085,579.574840,2318.334736
iteracion,103,474.642212,579.126551,2316.541549
iteracion,104,474.258179,579.595502,2318.417382
iteracion,105,474.560669,579.226061,2316.939597
iteracion,106,474.273407,579.576892,2318.342941
iteracion,107,475.014221,578.673005,2314.727341
iteracion,108,473.398407,580.648145,2322.628021
iteracion,109,473.347839,580.710176,2322.876146
iteracion,110,474.278503,579.570664,2318.318028
iteracion,111,474.656097,579.109609,2316.473782
iteracion,112,474.213226,579.650443,2318.637153
iteracion,113,474.569824,579.214887,2316.894899
iteracion,114,474.191589,579.676892,2318.742950
iteracion,115,474.273102,579.577264,2318.344432
iteracion,116,474.377441,579.449786,2317.834511
iteracion,117,472.975037,581.167896,2324.707056
iteracion,118,473.393677,580.653947,2322.651229
iteracion,119,474.294006,579.551720,2318.242251
iteracion,120,474.581848,579.200212,2316.836199
iteracion,121,474.444061,579.368422,2317.509048
iteracion,122,474.535431,579.256867,2317.062823
iteracion,123,474.243530,579.613404,2318.488993
iteracion,124,474.534393,579.258133,2317.067889
iteracion,125,474.245300,579.611241,2318.480340
iteracion,126,473.522186,580.496363,2322.020883
iteracion,127,474.233002,579.626272,2318.540466
iteracion,128,474.687286,579.071559,2316.321580
iteracion,129,474.201447,579.664843,2318.694751
iteracion,130,474.607910,579.168406,2316.708975
iteracion,131,474.215576,579.647571,2318.625664
iteracion,132,474.594391,579.184904,2316.774969
iteracion,133,474.458710,579.350534,2317.437498
iteracion,134,474.581421,579.200733,2316.838284
iteracion,135,472.926849,581.227112,2324.943924
iteracion,136,474.617065,579.157234,2316.664286
iteracion,137,474.344818,579.489638,2317.993921
iteracion,138,475.784637,577.735987,2310.979209
iteracion,139,474.274750,579.575251,2318.336377
iteracion,140,474.609802,579.166097,2316.699739
iteracion,141,474.337189,579.498959,2318.031205
iteracion,142,474.684540,579.074910,2316.334982
iteracion,143,473.213867,580.874581,2323.533779
iteracion,144,473.240814,580.841505,2323.401473
iteracion,145,474.218903,579.643505,2318.609400
iteracion,146,474.259857,579.593450,2318.409177
iteracion,147,474.686157,579.072936,2316.327089
iteracion,148,474.318726,579.521516,2318.121435
iteracion,149,474.657288,579.108157,2316.467973
iteracion,150,474.402435,579.419258,2317.712396
iteracion,151,474.813385,578.917772,2315.706422
iteracion,152,472.901764,581.257944,2325.067253
iteracion,153,474.838745,578.886853,2315.582745
iteracion,154,474.227814,579.632613,2318.565831
iteracion,155,475.183411,578.466968,2313.903180
iteracion,156,474.116241,579.769016,2319.111452
iteracion,157,474.722809,579.028228,2316.148254
iteracion,158,474.153442,579.723529,2318.929500
iteracion,159,474.817169,578.913158,2315.687967
iteracion,160,474.432068,579.383068,2317.567634
iteracion,161,473.366425,580.687376,2322.784946
iteracion,162,474.414734,579.404237,2317.652312
iteracion,163,474.552826,579.235634,2316.977889
iteracion,164,474.200958,579.665440,2318.697139
iteracion,165,474.534546,579.257947,2317.067144
iteracion,166,474.226807,579.633844,2318.570755
iteracion,167,474.605988,579.170752,2316.718360
iteracion,168,474.278778,579.570328,2318.316686
iteracion,169,473.367859,580.685616,2322.777908
iteracion,170,474.306519,579.536431,2318.181096
iteracion,171,474.573578,579.210305,2316.876573
iteracion,172,474.157990,579.717970,2318.907262
iteracion,173,474.298431,579.546313,2318.220623
iteracion,174,474.855560,578.866354,2315.500748
iteracion,175,474.190826,579.677825,2318.746681
iteracion,176,475.294586,578.331660,2313.361938
iteracion,177,473.374420,580.677568,2322.745713
iteracion,178,473.379639,580.671166,2322.720107
iteracion,179,474.135071,579.745992,2319.019353
iteracion,180,474.618103,579.155968,2316.659221
iteracion,181,474.195404,579.672229,2318.724297
iteracion,182,474.566925,579.218425,2316.909053
iteracion,183,474.201721,579.664507,2318.693408
iteracion,184,474.888092,578.826699,2315.342127
iteracion,185,474.275940,579.573796,2318.330559
iteracion,186,473.590454,580.412685,2321.686165
iteracion,187,474.508392,579.289874,2317.194854
iteracion,188,474.642792,579.125843,2316.538719
iteracion,189,474.128113,579.754500,2319.053385
iteracion,190,474.810181,578.921679,2315.722050
iteracion,191,474.199615,579.667081,2318.703704
iteracion,192,474.509644,579.288347,2317.188744
iteracion,193,474.243835,579.613031,2318.487501
iteracion,194,475.014465,578.672708,2314.726151
iteracion,195,473.113129,580.998265,2324.028522
iteracion,196,474.628357,579.143456,2316.609172
iteracion,197,474.238525,579.619521,2318.513461
iteracion,198,474.666870,579.096466,2316.421209
iteracion,199,474.229065,579.631084,2318.559714
iteracion,200,474.616669,579.157718,2316.666222
iteracion,201,474.286560,579.560818,2318.278648
iteracion,202,474.735382,579.012893,2316.086912
iteracion,203,472.917419,581.238702,2324.990283
iteracion,204,474.747528,578.998079,2316.027657
iteracion,205,474.234924,579.623922,2318.531067
iteracion,206,474.178345,579.693084,2318.807717
iteracion,207,476.066101,577.394413,2309.612893
iteracion,208,474.132538,579.749089,2319.031742
iteracion,209,474.748657,578.996702,2316.022148
iteracion,210,474.127533,579.755209,2319.056221
iteracion,211,473.405640,580.639274,2322.592536
iteracion,212,474.586853,579.194104,2316.811766
iteracion,213,474.470764,579.335815,2317.378621
iteracion,214,474.268066,579.583418,2318.369047
iteracion,215,474.606201,579.170492,2316.717317
iteracion,216,474.107574,579.779615,2319.153847
iteracion,217,474.587982,579.192726,2316.806254
iteracion,218,474.122925,579.760844,2319.078761
iteracion,219,474.785889,578.951299,2315.840532
iteracion,220,472.920471,581.234951,2324.975280
iteracion,221,474.748169,578.997298,2316.024530
iteracion,222,474.695251,579.061843,2316.282713
iteracion,223,474.528748,579.265025,2317.095457
iteracion,224,474.206238,579.658986,2318.671323
iteracion,225,474.641724,579.127146,2316.543932
iteracion,226,474.209686,579.654771,2318.654462
iteracion,227,474.600769,579.177121,2316.743833
iteracion,228,472.947205,581.202097,2324.843861
iteracion,229,474.720734,579.030759,2316.158379
iteracion,230,474.622162,579.151015,2316.639410
iteracion,231,474.768280,578.972772,2315.926424
iteracion,232,474.087524,579.804135,2319.251928
iteracion,233,474.484375,579.319197,2317.312145
iteracion,234,474.157318,579.718790,2318.910545
iteracion,235,474.587189,579.193694,2316.810127
iteracion,236,473.405884,580.638975,2322.591338
iteracion,237,472.962433,581.183383,2324.769006
iteracion,238,474.541443,579.249528,2317.033468
iteracion,239,474.096008,579.793759,2319.210425
iteracion,240,474.587860,579.192875,2316.806850
iteracion,241,474.240448,579.617171,2318.504062
iteracion,242,474.651886,579.114747,2316.494335
iteracion,243,475.045990,578.634306,2314.572543
iteracion,244,474.535675,579.256569,2317.061631
iteracion,245,473.076111,581.043728,2324.210375
iteracion,246,474.798706,578.935670,2315.778015
iteracion,247,474.151947,579.725357,2318.936813
iteracion,248,474.476288,579.329071,2317.351643
iteracion,249,474.312469,579.529160,2318.152011
iteracion,250,474.645508,579.122529,2316.525464
iteracion,251,474.390503,579.433832,2317.770694
iteracion,252,474.724060,579.026702,2316.142150
iteracion,253,473.995758,579.916386,2319.700939
iteracion,254,473.235413,580.848135,2323.427993
iteracion,255,474.369415,579.459590,2317.873728
iteracion,256,474.670319,579.092259,2316.404380
iteracion,257,474.199463,579.667268,2318.704450
iteracion,258,474.528900,579.264839,2317.094712
iteracion,259,474.209351,579.655181,2318.656103
iteracion,260,474.532196,579.260816,2317.078618
iteracion,261,474.308502,579.534007,2318.171401
iteracion,262,474.672455,579.089653,2316.393955
iteracion,263,474.283997,579.563951,2318.291178
iteracion,264,474.551819,579.236863,2316.982806
iteracion,265,474.447510,579.364211,2317.492204
iteracion,266,474.502838,579.296655,2317.221978
iteracion,267,474.277161,579.572304,2318.324592
iteracion,268,474.324280,579.514730,2318.094291
iteracion,269,474.973816,578.722232,2314.924251
iteracion,270,474.418427,579.399727,2317.634273
iteracion,271,473.271881,580.803377,2323.248959
iteracion,272,474.157562,579.718492,2318.909351
iteracion,273,474.769745,578.970985,2315.919278
iteracion,274,474.143097,579.736178,2318.980097
iteracion,275,474.646698,579.121077,2316.519655
iteracion,276,474.908142,578.802262,2315.244376
iteracion,277,474.570862,579.213620,2316.889833
iteracion,278,474.082855,579.809845,2319.274770
iteracion,279,473.307709,580.759413,2323.073097
iteracion,280,474.235809,579.622841,2318.526740
iteracion,281,474.610565,579.165166,2316.696015
iteracion,282,473.851257,580.093231,2320.408331
iteracion,283,474.590973,579.189076,2316.791654
iteracion,284,474.133209,579.748268,2319.028458
iteracion,285,474.543121,579.247479,2317.025272
iteracion,286,474.243805,579.613068,2318.487650
iteracion,287,473.358795,580.696735,2322.822384
iteracion,288,474.568909,579.216004,2316.899369
iteracion,289,474.755554,578.988291,2315.988502
iteracion,290,474.066254,579.830150,2319.355990
iteracion,291,474.614777,579.160027,2316.675458
iteracion,292,474.147064,579.731327,2318.960694
iteracion,293,474.556671,579.230940,2316.959115
iteracion,294,474.142181,579.737298,2318.984575
iteracion,295,474.512329,579.285068,2317.175630
iteracion,296,472.902344,581.257231,2325.064402
iteracion,297,474.253754,579.600909,2318.439014
iteracion,298,474.550812,579.238092,2316.987723
iteracion,299,474.147491,579.730805,2318.958604
iteracion,300,474.487518,579.315359,2317.296794
iteracion,301,474.390198,579.434205,2317.772185
iteracion,302,474.591125,579.188890,2316.790909
iteracion,303,474.198578,579.668349,2318.708778
iteracion,304,474.677826,579.083100,2316.367744
iteracion,305,472.856445,581.313652,2325.290087
iteracion,306,474.560059,579.226806,2316.942577
iteracion,307,474.326782,579.511673,2318.082061
iteracion,308,474.696472,579.060353,2316.276757
iteracion,309,474.156921,579.719276,2318.912485
iteracion,310,474.595642,579.183378,2316.768861
iteracion,311,474.261902,579.590951,2318.399181
iteracion,312,474.614380,579.160511,2316.677395
iteracion,313,472.991974,581.147085,2324.623811
iteracion,314,473.275940,580.798396,2323.229034
iteracion,315,474.233887,579.625191,2318.536140
iteracion,316,474.613770,579.161256,2316.680374
iteracion,317,474.184875,579.685100,2318.775781
iteracion,318,475.502014,578.079375,2312.352781
iteracion,319,474.331940,579.505372,2318.056856
iteracion,320,474.595001,579.184160,2316.771989
iteracion,321,474.057526,579.840825,2319.398692
iteracion,322,473.372223,580.680263,2322.756494
iteracion,323,474.148926,579.729051,2318.951589
iteracion,324,474.747772,578.997782,2316.026466
iteracion,325,474.283234,579.564883,2318.294907
iteracion,326,474.465485,579.342262,2317.404407
iteracion,327,474.225830,579.635038,2318.575529
iteracion,328,475.069733,578.605388,2314.456867
iteracion,329,474.570862,579.213620,2316.889833
iteracion,330,474.221771,579.639999,2318.595374
iteracion,331,473.239716,580.842854,2323.406867
iteracion,332,474.343170,579.491651,2318.001974
iteracion,333,475.288483,578.339087,2313.391645
iteracion,334,474.338043,579.497915,2318.027029
iteracion,335,474.774475,578.965217,2315.896205
iteracion,336,474.040955,579.861095,2319.479771
iteracion,337,474.683838,579.075766,2316.338407
iteracion,338,474.599518,579.178648,2316.749941
iteracion,339,474.633453,579.137237,2316.584297
iteracion,340,473.094788,581.020789,2324.118620
iteracion,341,474.727051,579.023054,2316.127558
iteracion,342,474.210052,579.654323,2318.652671
iteracion,343,474.648590,579.118768,2316.510420
iteracion,344,474.215912,579.647161,2318.624022
iteracion,345,474.592682,579.186990,2316.783311
iteracion,346,474.158081,579.717858,2318.906814
iteracion,347,474.597107,579.181590,2316.761710
iteracion,348,474.068817,579.827015,2319.343448
iteracion,349,473.356995,580.698944,2322.831219
iteracion,350,474.440552,579.372707,2317.526191
iteracion,351,475.212646,578.431380,2313.760825
iteracion,352,474.201721,579.664507,2318.693408
iteracion,353,474.623535,579.149340,2316.632707
iteracion,354,474.194946,579.672789,2318.726536
iteracion,355,474.663971,579.100003,2316.435357
iteracion,356,474.250458,579.604938,2318.455126
iteracion,357,473.384003,580.665813,2322.698694
iteracion,358,473.196320,580.896122,2323.619943
iteracion,359,474.589172,579.191273,2316.800443
iteracion,360,474.657593,579.107784,2316.466484
iteracion,361,474.363037,579.467381,2317.904893
iteracion,362,474.495972,579.305038,2317.255510
iteracion,363,474.353790,579.478677,2317.950078
iteracion,364,474.615845,579.158724,2316.670244
iteracion,365,474.191193,579.677377,2318.744890
iteracion,366,473.387054,580.662070,2322.683721
iteracion,367,472.994781,581.143636,2324.610013
iteracion,368,474.802338,578.931242,2315.760302
iteracion,369,474.129364,579.752970,2319.047265
iteracion,370,474.578522,579.204271,2316.852438
iteracion,371,474.183838,579.686368,2318.780855
iteracion,372,474.711151,579.042448,2316.205133
iteracion,373,474.249176,579.606504,2318.461392
iteracion,374,474.538330,579.253328,2317.048667
iteracion,375,472.927246,581.226625,2324.941974
iteracion,376,474.977783,578.717398,2314.904915
iteracion,377,474.133209,579.748268,2319.028458
iteracion,378,474.513489,579.283653,2317.169967
iteracion,379,474.110596,579.775920,2319.139068
iteracion,380,474.587311,579.193545,2316.809531
iteracion,381,474.196075,579.671408,2318.721014
iteracion,382,475.524750,578.051736,2312.242224
iteracion,383,474.316864,579.523791,2318.130533
iteracion,384,473.331116,580.730693,2322.958218
iteracion,385,475.582367,577.981704,2311.962094
iteracion,386,474.819641,578.910144,2315.675911
iteracion,387,474.393280,579.430440,2317.757125
iteracion,388,474.591522,579.188405,2316.788972
iteracion,389,474.185638,579.684167,2318.772050
iteracion,390,474.611572,579.163937,2316.691099
iteracion,391,474.163940,579.710694,2318.878158
iteracion,392,474.734985,579.013377,2316.088847
iteracion,393,473.584076,580.420502,2321.717433
iteracion,394,474.500366,579.299673,2317.234049
iteracion,395,474.746490,578.999345,2316.032719
iteracion,396,474.020905,579.885622,2319.577880
iteracion,397,474.670837,579.091626,2316.401848
iteracion,398,474.105621,579.782003,2319.163401
iteracion,399,474.729889,579.019593,2316.113712
iteracion,400,474.157654,579.718380,2318.908903
iteracion,401,474.580261,579.202149,2316.843946
iteracion,402,473.009827,581.125151,2324.536073
iteracion,403,474.934204,578.770500,2315.117327
iteracion,404,474.218719,579.643729,2318.610295
iteracion,405,474.635681,579.134519,2316.573424
iteracion,406,474.170776,579.702336,2318.844728
iteracion,407,474.635712,579.134482,2316.573275
iteracion,408,474.109192,579.777637,2319.145935
iteracion,409,474.806396,578.926293,2315.740506
iteracion,410,474.121704,579.762336,2319.084732
iteracion,411,473.405304,580.639686,2322.594183
iteracion,412,474.562988,579.223230,2316.928273
iteracion,413,474.532440,579.260518,2317.077426
iteracion,414,474.333557,579.503395,2318.048952
iteracion,415,474.737427,579.010399,2316.076936
iteracion,416,474.140717,579.739089,2318.991739
iteracion,417,474.651215,579.115566,2316.497612
iteracion,418,474.163208,579.711589,2318.881740
iteracion,419,474.528717,579.265063,2317.095606
iteracion,420,473.059479,581.064156,2324.292091
iteracion,421,474.682953,579.076845,2316.342726
iteracion,422,474.302521,579.541316,2318.200635
iteracion,423,474.614899,579.159878,2316.674862
iteracion,424,474.159515,579.716104,2318.899799
iteracion,425,474.200195,579.666372,2318.700869
iteracion,426,474.621826,579.151425,2316.641048
iteracion,427,474.284515,579.563317,2318.288642
iteracion,428,473.379547,580.671279,2322.720556
iteracion,429,473.083527,581.034620,2324.173942
iteracion,430,474.475220,579.330375,2317.356859
iteracion,431,474.249603,579.605982,2318.459304
iteracion,432,474.542267,579.248523,2317.029445
iteracion,433,474.268372,579.583045,2318.367555
iteracion,434,474.479126,579.325605,2317.337781
iteracion,435,474.319031,579.521143,2318.119944
iteracion,436,474.899841,578.812379,2315.284844
iteracion,437,472.875580,581.290129,2325.195996
iteracion,438,474.748322,578.997112,2316.023786
iteracion,439,474.148956,579.729014,2318.951440
iteracion,440,474.526459,579.267819,2317.106633
iteracion,441,474.437500,579.376434,2317.541099
iteracion,442,474.737274,579.010585,2316.077681
iteracion,443,474.207306,579.657680,2318.666101
iteracion,444,474.644135,579.124205,2316.532166
iteracion,445,474.259247,579.594196,2318.412160
iteracion,446,473.357849,580.697896,2322.827026
iteracion,447,474.313629,579.527743,2318.146343
iteracion,448,474.891907,578.822050,2315.323528
iteracion,449,474.154297,579.722484,2318.925321
iteracion,450,474.544830,579.245393,2317.016928
iteracion,451,474.984772,578.708884,2314.870856
iteracion,452,474.584076,579.197493,2316.825323
iteracion,453,474.120605,579.763680,2319.090106
iteracion,454,474.456116,579.353702,2317.450168
iteracion,455,472.984863,581.155822,2324.658758
iteracion,456,474.170715,579.702411,2318.845027
iteracion,457,474.598572,579.179802,2316.754559
iteracion,458,474.117462,579.767524,2319.105481
iteracion,459,474.710907,579.042746,2316.206324
iteracion,460,474.358490,579.472936,2317.927112
iteracion,461,474.572662,579.211423,2316.881043
iteracion,462,474.186523,579.683085,2318.767723
iteracion,463,473.241699,580.840419,2323.397128
iteracion,464,472.933167,581.219349,2324.912869
iteracion,465,474.513885,579.283168,2317.168029
iteracion,466,474.160248,579.715209,2318.896217
iteracion,467,474.776642,578.962575,2315.885636
iteracion,468,474.129608,579.752671,2319.046071
iteracion,469,474.696716,579.060056,2316.275565
iteracion,470,474.280273,579.568501,2318.309376
iteracion,471,474.567474,579.217755,2316.906371
iteracion,472,473.931580,579.994917,2320.015066
iteracion,473,473.329681,580.732453,2322.965257
iteracion,474,474.225494,579.635448,2318.577171
iteracion,475,475.209198,578.435578,2313.777615
iteracion,476,474.093353,579.797006,2319.223413
iteracion,477,474.519592,579.276201,2317.140162
iteracion,478,474.194336,579.673535,2318.729520
iteracion,479,474.599304,579.178908,2316.750984
iteracion,480,474.660248,579.104545,2316.453527
iteracion,481,473.345581,580.712946,2322.887229
iteracion,482,474.404572,579.416649,2317.701959
iteracion,483,474.719269,579.032546,2316.165526
iteracion,484,474.102112,579.786295,2319.180568
iteracion,485,474.482483,579.321507,2317.321386
iteracion,486,474.111084,579.775323,2319.136679
iteracion,487,474.090759,579.800179,2319.236103
iteracion,488,474.680237,579.080159,2316.355980
iteracion,489,474.246765,579.609451,2318.473179
iteracion,490,473.323517,580.740016,2322.995511
iteracion,491,474.190765,579.677900,2318.746980
iteracion,492,474.468414,579.338684,2317.390098
iteracion,493,474.178467,579.692935,2318.807120
iteracion,494,474.585999,579.195146,2316.815937
iteracion,495,474.350281,579.482965,2317.967227
iteracion,496,474.756226,578.987472,2315.985227
iteracion,497,474.150879,579.726663,2318.942037
iteracion,498,473.309143,580.757653,2323.066058
iteracion,499,472.828766,581.347682,2325.426210
iteracion,500,474.665863,579.097695,2316.426123
iteracion,501,473.990387,579.922957,2319.727225
iteracion,502,484.677856,567.135270,2268.575695
iteracion,503,474.318237,579.522113,2318.123822
iteracion,504,489.288666,561.790874,2247.197783
iteracion,505,482.133881,570.127755,2280.545818
iteracion,506,474.205750,579.659583,2318.673711
iteracion,507,472.880493,581.284090,2325.171837
iteracion,508,473.669495,580.315832,2321.298748
iteracion,509,481.831879,570.485099,2281.975215
iteracion,510,483.141663,568.938529,2275.788842
iteracion,511,482.012421,570.271419,2281.120481
promedio,,474.399561,579.426450,2317.741164
min,,472.438171,561.790874,2247.197783
max,,489.288666,581.828319,2327.348787
total,,252071.955400,,
